run,completion,targets,survival,fragmentation,duration,reward
49,1.0,1.0,1.0,0.0,67.0,2.324545383453369
50,1.0,1.0,1.0,0.0,48.0,4.030336856842041
51,1.0,1.0,1.0,0.0,51.0,3.735854148864746
52,0.0,0.0,0.0,0.0,47.0,-12.55182933807373
53,1.0,1.0,1.0,0.0,74.0,1.174776554107666
54,1.0,1.0,1.0,0.0,43.0,4.875704765319824
55,1.0,1.0,1.0,0.0,43.0,4.931817531585693
56,1.0,1.0,1.0,0.0,64.0,2.1607792377471924
57,1.0,1.0,1.0,0.0,46.0,4.529789924621582
58,1.0,1.0,1.0,0.0,55.0,3.7423830032348633
59,1.0,1.0,1.0,0.0,44.0,4.772453308105469
60,1.0,1.0,1.0,0.0,57.0,3.3143787384033203
61,1.0,1.0,1.0,0.0,72.0,1.557455062866211
62,1.0,1.0,1.0,0.0,63.0,2.4980075359344482
63,1.0,1.0,1.0,0.0,48.0,4.399158954620361
64,1.0,1.0,1.0,0.0,38.0,5.405913829803467
65,1.0,1.0,1.0,0.0,42.0,4.904645919799805
66,0.0,0.5,0.0,0.0,31.0,-8.077680587768555
67,1.0,1.0,1.0,0.0,35.0,5.811750411987305
68,1.0,1.0,1.0,0.0,68.0,2.195021629333496
69,1.0,1.0,1.0,0.0,59.0,2.870750665664673
70,1.0,1.0,1.0,0.0,42.0,5.12531042098999
71,1.0,1.0,1.0,0.0,60.0,2.5182442665100098
72,1.0,1.0,1.0,0.0,50.0,4.251089572906494
73,1.0,1.0,1.0,0.0,64.0,2.254150390625
74,1.0,1.0,1.0,0.0,45.0,4.415859222412109
75,1.0,1.0,1.0,0.0,62.0,3.0998880863189697
76,1.0,1.0,1.0,0.0,64.0,2.139754056930542
77,1.0,1.0,1.0,0.0,39.0,5.246873378753662
78,1.0,1.0,1.0,0.0,56.0,3.115544080734253
79,1.0,1.0,1.0,0.0,42.0,4.637871265411377
80,1.0,1.0,1.0,0.0,58.0,3.1820507049560547
81,1.0,1.0,1.0,0.0,45.0,4.753938674926758
82,1.0,1.0,1.0,0.0,42.0,4.941470623016357
83,1.0,1.0,1.0,0.0,54.0,3.4693710803985596
84,1.0,1.0,1.0,0.0,45.0,4.381323337554932
85,1.0,1.0,1.0,0.0,43.0,4.899123191833496
86,1.0,1.0,1.0,0.0,60.0,3.2178266048431396
87,1.0,1.0,1.0,0.0,39.0,5.066984176635742
88,1.0,1.0,1.0,0.0,65.0,1.57334566116333
89,1.0,1.0,1.0,0.0,44.0,4.745765686035156
90,1.0,1.0,1.0,0.0,70.0,1.2927799224853516
91,1.0,1.0,1.0,0.0,46.0,4.413349151611328
92,1.0,1.0,1.0,0.0,56.0,3.205357313156128
93,1.0,1.0,1.0,0.0,50.0,3.789964199066162
94,1.0,1.0,1.0,0.0,38.0,5.373176574707031
95,1.0,1.0,1.0,0.0,54.0,3.859035015106201
96,0.0,0.5,0.0,0.0,50.0,-9.89035701751709
97,1.0,1.0,1.0,0.0,69.0,1.3655385971069336
98,1.0,1.0,1.0,0.0,41.0,5.0607218742370605
99,1.0,1.0,1.0,0.0,70.0,1.8070883750915527
100,1.0,1.0,1.0,0.0,46.0,4.966121196746826
101,1.0,1.0,1.0,0.0,42.0,4.951142311096191
102,1.0,1.0,1.0,0.0,39.0,5.452438831329346
103,1.0,1.0,1.0,0.0,45.0,4.738124370574951
104,1.0,1.0,1.0,0.0,48.0,4.270483493804932
105,1.0,1.0,1.0,0.0,52.0,3.7226831912994385
106,1.0,1.0,1.0,0.0,50.0,4.21494197845459
107,1.0,1.0,1.0,0.0,48.0,4.413302421569824
108,1.0,1.0,1.0,0.0,46.0,5.020891189575195
109,1.0,1.0,1.0,0.0,43.0,4.716281890869141
110,1.0,1.0,1.0,0.0,55.0,3.154714345932007
111,0.0,0.5,0.0,0.0,49.0,-10.583955764770508
112,1.0,1.0,1.0,0.0,39.0,5.079195976257324
113,1.0,1.0,1.0,0.0,38.0,5.6755595207214355
114,1.0,1.0,1.0,0.0,40.0,5.076169967651367
115,1.0,1.0,1.0,0.0,47.0,4.415271759033203
116,1.0,1.0,1.0,0.0,38.0,5.170200824737549
117,1.0,1.0,1.0,0.0,70.0,1.20499849319458
118,1.0,1.0,1.0,0.0,34.0,5.943556308746338
119,1.0,1.0,1.0,0.0,39.0,5.5713276863098145
120,1.0,1.0,1.0,0.0,75.0,0.9658303260803223
121,0.0,0.5,0.0,0.0,72.0,-12.667858123779297
122,1.0,1.0,1.0,0.0,50.0,4.095252990722656
123,1.0,1.0,1.0,0.0,42.0,4.755035400390625
124,1.0,1.0,1.0,0.0,55.0,3.3581535816192627
125,1.0,1.0,1.0,0.0,51.0,3.9844565391540527
126,1.0,1.0,1.0,0.0,53.0,3.2644171714782715
127,1.0,1.0,1.0,0.0,51.0,3.9173622131347656
128,1.0,1.0,1.0,0.0,57.0,3.231503963470459
129,1.0,1.0,1.0,0.0,52.0,3.736726999282837
130,1.0,1.0,1.0,0.0,48.0,4.085732936859131
131,1.0,1.0,1.0,0.0,58.0,2.614797353744507
132,1.0,1.0,1.0,0.0,51.0,4.042788505554199
133,1.0,1.0,1.0,0.0,60.0,2.4603021144866943
134,1.0,1.0,1.0,0.0,62.0,2.4321227073669434
135,1.0,1.0,1.0,0.0,59.0,2.5055453777313232
136,1.0,1.0,1.0,0.0,62.0,2.3631882667541504
137,1.0,1.0,1.0,0.0,45.0,4.239895343780518
138,1.0,1.0,1.0,0.0,56.0,3.552645444869995
139,1.0,1.0,1.0,0.0,43.0,4.8204803466796875
140,1.0,1.0,1.0,0.0,57.0,3.1935946941375732
141,1.0,1.0,1.0,0.0,44.0,4.74213981628418
142,1.0,1.0,1.0,0.0,56.0,3.509209156036377
143,0.0,0.5,0.0,0.0,45.0,-9.605672836303711
144,1.0,1.0,1.0,0.0,65.0,2.2830045223236084
145,1.0,1.0,1.0,0.0,42.0,5.003684043884277
146,1.0,1.0,1.0,0.0,43.0,4.781378746032715
147,1.0,1.0,1.0,0.0,41.0,5.1601104736328125
148,1.0,1.0,1.0,0.0,36.0,5.811157703399658
149,1.0,1.0,1.0,0.0,48.0,4.122894763946533
150,1.0,1.0,1.0,0.0,53.0,3.7416765689849854
151,1.0,1.0,1.0,0.0,52.0,3.8812077045440674
152,1.0,1.0,1.0,0.0,44.0,4.586001396179199
153,1.0,1.0,1.0,0.0,41.0,4.977351188659668
154,1.0,1.0,1.0,0.0,40.0,5.200325012207031
155,1.0,1.0,1.0,0.0,50.0,3.82780122756958
156,1.0,1.0,1.0,0.0,37.0,5.79514741897583
157,1.0,1.0,1.0,0.0,55.0,3.6302053928375244
158,1.0,1.0,1.0,0.0,45.0,4.362027168273926
159,1.0,1.0,1.0,0.0,52.0,4.053517818450928
160,1.0,1.0,1.0,0.0,65.0,2.3657591342926025
161,1.0,1.0,1.0,0.0,46.0,3.9181931018829346
162,1.0,1.0,1.0,0.0,53.0,3.994265556335449
163,1.0,1.0,1.0,0.0,60.0,2.513158082962036
164,1.0,1.0,1.0,0.0,58.0,2.995436906814575
165,1.0,1.0,1.0,0.0,42.0,5.065113544464111
166,0.0,0.5,0.0,0.0,46.0,-9.381450653076172
167,1.0,1.0,1.0,0.0,50.0,3.9202656745910645
168,1.0,1.0,1.0,0.0,46.0,4.93143367767334
169,1.0,1.0,1.0,0.0,50.0,3.9314215183258057
170,1.0,1.0,1.0,0.0,72.0,0.9764070510864258
171,1.0,1.0,1.0,0.0,59.0,3.538713216781616
172,1.0,1.0,1.0,0.0,50.0,3.7373175621032715
173,1.0,1.0,1.0,0.0,53.0,3.5830283164978027
174,1.0,1.0,1.0,0.0,61.0,2.772775173187256
175,1.0,1.0,1.0,0.0,52.0,4.1972198486328125
176,1.0,1.0,1.0,0.0,44.0,4.43333625793457
177,1.0,1.0,1.0,0.0,79.0,0.4436163902282715
178,1.0,1.0,1.0,0.0,44.0,4.571791648864746
179,1.0,1.0,1.0,0.0,44.0,4.763088226318359
180,0.0,0.5,0.0,0.0,52.0,-10.62869930267334
181,1.0,1.0,1.0,0.0,40.0,5.38181209564209
182,1.0,1.0,1.0,0.0,47.0,4.427111625671387
183,1.0,1.0,1.0,0.0,42.0,4.8955607414245605
184,1.0,1.0,1.0,0.0,41.0,5.052740097045898
185,1.0,1.0,1.0,0.0,50.0,4.251681327819824
186,1.0,1.0,1.0,0.0,42.0,4.6500244140625
187,1.0,1.0,1.0,0.0,62.0,2.3093888759613037
188,1.0,1.0,1.0,0.0,36.0,5.758775234222412
189,1.0,1.0,0.6666666865348816,0.0,52.0,0.6161680221557617
190,1.0,1.0,1.0,0.0,39.0,5.4884185791015625
191,1.0,1.0,1.0,0.0,63.0,2.5132956504821777
192,1.0,1.0,1.0,0.0,64.0,2.710946559906006
193,1.0,1.0,1.0,0.0,47.0,4.215022087097168
194,1.0,1.0,1.0,0.0,62.0,2.7246222496032715
195,1.0,1.0,1.0,0.0,46.0,4.719032287597656
196,1.0,1.0,1.0,0.0,76.0,0.9809465408325195
197,1.0,1.0,1.0,0.0,48.0,4.073111534118652
198,1.0,1.0,1.0,0.0,40.0,5.283333778381348
199,1.0,1.0,1.0,0.0,43.0,5.1630706787109375
200,1.0,1.0,1.0,0.0,44.0,4.720052242279053
201,1.0,1.0,1.0,0.0,37.0,5.80661678314209
202,1.0,1.0,1.0,0.0,61.0,2.763791084289551
203,1.0,1.0,0.6666666865348816,0.0,76.0,-1.9193501472473145
204,1.0,1.0,1.0,0.0,71.0,1.3543968200683594
205,1.0,1.0,1.0,0.0,54.0,3.836919069290161
206,1.0,1.0,1.0,0.0,57.0,2.704728841781616
207,1.0,1.0,1.0,0.0,39.0,5.127504348754883
208,1.0,1.0,1.0,0.0,45.0,4.743221759796143
209,1.0,1.0,1.0,0.0,70.0,0.5273542404174805
210,1.0,1.0,1.0,0.0,64.0,2.332118511199951
211,1.0,1.0,1.0,0.0,77.0,0.32692670822143555
212,1.0,1.0,1.0,0.0,37.0,5.591698169708252
213,1.0,1.0,1.0,0.0,53.0,3.3125243186950684
214,1.0,1.0,1.0,0.0,62.0,2.6827316284179688
215,1.0,1.0,1.0,0.0,47.0,4.538132667541504
216,1.0,1.0,1.0,0.0,38.0,5.508733749389648
217,1.0,1.0,1.0,0.0,53.0,3.607825994491577
218,1.0,1.0,1.0,0.0,47.0,4.384281635284424
219,1.0,1.0,1.0,0.0,61.0,3.0478861331939697
220,1.0,1.0,1.0,0.0,50.0,4.00522518157959
221,1.0,1.0,1.0,0.0,44.0,4.6548919677734375
222,1.0,1.0,1.0,0.0,47.0,4.153753280639648
223,1.0,1.0,1.0,0.0,46.0,4.4746832847595215
224,1.0,1.0,1.0,0.0,62.0,2.473912239074707
225,1.0,1.0,1.0,0.0,41.0,4.8675947189331055
226,1.0,1.0,1.0,0.0,44.0,4.817903995513916
227,1.0,1.0,1.0,0.0,54.0,3.5080387592315674
228,1.0,1.0,1.0,0.0,51.0,3.8031704425811768
229,1.0,1.0,1.0,0.0,44.0,4.978438377380371
230,1.0,1.0,1.0,0.0,70.0,1.3941783905029297
231,1.0,1.0,1.0,0.0,55.0,3.391206979751587
232,1.0,1.0,1.0,0.0,38.0,5.595561981201172
233,1.0,1.0,1.0,0.0,39.0,4.922310829162598
234,1.0,1.0,1.0,0.0,55.0,3.749894380569458
235,1.0,1.0,1.0,0.0,38.0,5.474478244781494
236,1.0,1.0,1.0,0.0,45.0,4.242100715637207
237,1.0,1.0,1.0,0.0,47.0,4.723726272583008
238,1.0,1.0,1.0,0.0,41.0,5.162405967712402
239,0.0,0.0,0.0,0.0,43.0,-11.737177848815918
240,1.0,1.0,1.0,0.0,66.0,1.8841309547424316
241,1.0,1.0,1.0,0.0,62.0,2.491593599319458
242,1.0,1.0,1.0,0.0,37.0,5.433215141296387
243,1.0,1.0,1.0,0.0,65.0,2.3300580978393555
244,0.0,0.5,0.0,0.0,72.0,-13.138906478881836
245,1.0,1.0,1.0,0.0,49.0,3.9355053901672363
246,1.0,1.0,1.0,0.0,48.0,4.463573455810547
247,1.0,1.0,1.0,0.0,48.0,4.357208251953125
248,1.0,1.0,1.0,0.0,76.0,0.7276043891906738
249,1.0,1.0,1.0,0.0,48.0,4.314234733581543
250,1.0,1.0,1.0,0.0,55.0,3.8113622665405273
251,1.0,1.0,1.0,0.0,58.0,2.7907955646514893
252,1.0,1.0,1.0,0.0,45.0,4.4590840339660645
253,1.0,1.0,1.0,0.0,38.0,5.494281768798828
254,1.0,1.0,1.0,0.0,48.0,4.133656978607178
255,1.0,1.0,1.0,0.0,47.0,3.9508233070373535
256,1.0,1.0,1.0,0.0,57.0,3.3006012439727783
257,1.0,1.0,1.0,0.0,45.0,4.47674036026001
258,1.0,1.0,1.0,0.0,49.0,4.188483715057373
259,1.0,1.0,1.0,0.0,52.0,3.822538375854492
260,1.0,1.0,1.0,0.0,58.0,3.1090078353881836
261,1.0,1.0,1.0,0.0,54.0,3.6151821613311768
262,1.0,1.0,1.0,0.0,55.0,3.2023491859436035
263,1.0,1.0,1.0,0.0,52.0,3.6238925457000732
264,1.0,1.0,1.0,0.0,51.0,3.3967559337615967
265,1.0,1.0,1.0,0.0,73.0,0.6024751663208008
266,1.0,1.0,1.0,0.0,68.0,1.220308780670166
267,1.0,1.0,1.0,0.0,37.0,5.479374885559082
268,1.0,1.0,1.0,0.0,45.0,4.772346496582031
269,1.0,1.0,1.0,0.0,68.0,1.7741165161132812
270,1.0,1.0,1.0,0.0,40.0,5.170942783355713
271,1.0,1.0,1.0,0.0,44.0,4.580039978027344
272,1.0,1.0,1.0,0.0,41.0,4.946866035461426
273,1.0,1.0,1.0,0.0,41.0,4.692758083343506
274,1.0,1.0,1.0,0.0,54.0,3.19682240486145
275,1.0,1.0,1.0,0.0,37.0,5.361736297607422
276,1.0,1.0,1.0,0.0,54.0,3.1831483840942383
277,1.0,1.0,1.0,0.0,39.0,4.976710796356201
278,1.0,1.0,1.0,0.0,36.0,5.859447002410889
279,1.0,1.0,1.0,0.0,36.0,5.820075035095215
280,1.0,1.0,1.0,0.0,40.0,5.3059258460998535
281,0.0,0.0,0.0,0.0,19.0,-10.363470077514648
282,1.0,1.0,1.0,0.0,41.0,4.593464374542236
283,1.0,1.0,1.0,0.0,35.0,5.69719934463501
284,1.0,1.0,1.0,0.0,38.0,5.000590801239014
285,1.0,1.0,1.0,0.0,63.0,2.2598888874053955
286,1.0,1.0,1.0,0.0,66.0,1.6614255905151367
287,1.0,1.0,1.0,0.0,69.0,1.4751944541931152
288,1.0,1.0,1.0,0.0,50.0,4.320151329040527
289,1.0,1.0,1.0,0.0,47.0,3.9832568168640137
290,1.0,1.0,1.0,0.0,62.0,2.412360191345215
291,1.0,1.0,1.0,0.0,58.0,3.1637156009674072
292,1.0,1.0,1.0,0.0,53.0,3.700944423675537
293,1.0,1.0,1.0,0.0,35.0,5.614809036254883
294,1.0,1.0,1.0,0.0,51.0,3.8761157989501953
295,1.0,1.0,1.0,0.0,38.0,5.276279449462891
296,1.0,1.0,1.0,0.0,46.0,4.427713394165039
297,1.0,1.0,1.0,0.0,59.0,2.998210906982422
298,1.0,1.0,1.0,0.0,54.0,3.3775734901428223
299,1.0,1.0,1.0,0.0,42.0,4.932263374328613
300,1.0,1.0,1.0,0.0,49.0,4.174155235290527
301,1.0,1.0,1.0,0.0,65.0,2.0697672367095947
302,1.0,1.0,1.0,0.0,36.0,5.5748982429504395
303,1.0,1.0,1.0,0.0,65.0,2.013040542602539
304,1.0,1.0,1.0,0.0,63.0,2.379556894302368
305,1.0,1.0,1.0,0.0,59.0,2.722426652908325
306,1.0,1.0,1.0,0.0,64.0,2.3472139835357666
307,1.0,1.0,1.0,0.0,42.0,4.846116065979004
308,1.0,1.0,1.0,0.0,55.0,3.0719358921051025
309,1.0,1.0,1.0,0.0,44.0,4.974631309509277
310,1.0,1.0,1.0,0.0,46.0,4.685367107391357
311,1.0,1.0,1.0,0.0,36.0,5.403639316558838
312,1.0,1.0,1.0,0.0,44.0,4.585700988769531
313,1.0,1.0,1.0,0.0,46.0,4.2779459953308105
314,1.0,1.0,1.0,0.0,47.0,4.140933513641357
315,0.0,0.5,0.0,0.0,48.0,-6.512460708618164
316,1.0,1.0,1.0,0.0,44.0,4.451684474945068
317,1.0,1.0,1.0,0.0,48.0,4.3888092041015625
318,0.0,0.5,0.0,0.0,45.0,-7.894016742706299
319,0.0,0.5,0.0,0.0,45.0,-9.148195266723633
320,1.0,1.0,1.0,0.0,50.0,3.7067577838897705
321,1.0,1.0,1.0,0.0,36.0,5.518115520477295
322,1.0,1.0,1.0,0.0,56.0,3.479509115219116
323,1.0,1.0,1.0,0.0,38.0,5.499790191650391
324,1.0,1.0,1.0,0.0,40.0,5.455905914306641
325,1.0,1.0,1.0,0.0,56.0,3.0713436603546143
326,1.0,1.0,1.0,0.0,43.0,5.025015830993652
327,0.0,0.5,0.0,0.0,51.0,-9.955485343933105
328,1.0,1.0,1.0,0.0,76.0,0.4559803009033203
329,1.0,1.0,1.0,0.0,34.0,5.827279567718506
330,1.0,1.0,1.0,0.0,69.0,1.838498592376709
331,1.0,1.0,1.0,0.0,37.0,5.356164455413818
332,1.0,1.0,1.0,0.0,68.0,1.867380142211914
333,1.0,1.0,1.0,0.0,53.0,3.4026999473571777
334,1.0,1.0,1.0,0.0,41.0,5.344817161560059
335,1.0,1.0,1.0,0.0,49.0,4.079758644104004
336,1.0,1.0,1.0,0.0,39.0,5.349825859069824
337,1.0,1.0,1.0,0.0,59.0,2.911121368408203
338,1.0,1.0,1.0,0.0,45.0,4.909851551055908
339,1.0,1.0,1.0,0.0,54.0,3.456984519958496
340,1.0,1.0,1.0,0.0,45.0,4.236393451690674
341,1.0,1.0,1.0,0.0,70.0,1.8000497817993164
342,1.0,1.0,1.0,0.0,47.0,4.257343292236328
343,1.0,1.0,1.0,0.0,50.0,4.051181316375732
344,1.0,1.0,1.0,0.0,67.0,1.9326815605163574
345,1.0,1.0,1.0,0.0,39.0,5.091723918914795
346,1.0,1.0,1.0,0.0,43.0,5.061913013458252
347,1.0,1.0,1.0,0.0,51.0,3.441704511642456
348,1.0,1.0,1.0,0.0,37.0,5.693860054016113
349,1.0,1.0,1.0,0.0,52.0,3.1391749382019043
350,1.0,1.0,1.0,0.0,48.0,4.132171630859375
351,1.0,1.0,1.0,0.0,50.0,4.179264068603516
352,1.0,1.0,1.0,0.0,60.0,2.742042303085327
353,1.0,1.0,1.0,0.0,60.0,3.080264091491699
354,1.0,1.0,1.0,0.0,56.0,3.5428667068481445
355,1.0,1.0,1.0,0.0,49.0,3.9730653762817383
356,1.0,1.0,1.0,0.0,50.0,3.9272186756134033
357,1.0,1.0,1.0,0.0,70.0,1.5137076377868652
358,1.0,1.0,1.0,0.0,53.0,3.6886520385742188
359,1.0,1.0,1.0,0.0,34.0,5.775427341461182
360,1.0,1.0,1.0,0.0,48.0,3.840048313140869
361,1.0,1.0,1.0,0.0,40.0,4.8516998291015625
362,1.0,1.0,1.0,0.0,47.0,4.581787109375
363,1.0,1.0,1.0,0.0,49.0,4.076503276824951
364,1.0,1.0,1.0,0.0,58.0,2.9748198986053467
365,1.0,1.0,1.0,0.0,58.0,2.944896697998047
366,1.0,1.0,1.0,0.0,48.0,4.163328647613525
367,1.0,1.0,1.0,0.0,41.0,4.969048500061035
368,1.0,1.0,1.0,0.0,39.0,5.213100433349609
369,1.0,1.0,1.0,0.0,50.0,3.289924144744873
370,1.0,1.0,1.0,0.0,60.0,2.8210010528564453
371,1.0,1.0,1.0,0.0,43.0,4.949746131896973
372,0.0,0.5,0.0,0.0,39.0,-10.494263648986816
373,1.0,1.0,1.0,0.0,59.0,3.036041021347046
374,1.0,1.0,1.0,0.0,48.0,4.018536567687988
375,1.0,1.0,1.0,0.0,50.0,3.7368829250335693
376,1.0,1.0,1.0,0.0,54.0,3.6832051277160645
377,1.0,1.0,1.0,0.0,49.0,4.254552841186523
378,1.0,1.0,1.0,0.0,50.0,3.962368965148926
379,1.0,1.0,1.0,0.0,44.0,4.707124710083008
380,1.0,1.0,1.0,0.0,47.0,4.136361122131348
381,1.0,1.0,1.0,0.0,60.0,2.6282236576080322
382,1.0,1.0,1.0,0.0,71.0,1.3389549255371094
383,1.0,1.0,1.0,0.0,46.0,4.155776023864746
384,0.0,0.5,0.0,0.0,36.0,-8.553895950317383
385,0.0,0.5,0.0,0.0,54.0,-8.873333930969238
386,0.0,0.5,0.0,0.0,39.0,-8.8063383102417
387,1.0,1.0,1.0,0.0,56.0,3.3775765895843506
388,1.0,1.0,1.0,0.0,64.0,1.9231395721435547
389,1.0,1.0,1.0,0.0,40.0,4.987367630004883
390,1.0,1.0,1.0,0.0,70.0,1.393324851989746
391,1.0,1.0,1.0,0.0,51.0,3.7066333293914795
392,1.0,1.0,1.0,0.0,44.0,4.899070739746094
393,1.0,1.0,0.6666666865348816,0.0,42.0,1.6412190198898315
394,1.0,1.0,1.0,0.0,41.0,4.808716773986816
395,1.0,1.0,1.0,0.0,37.0,5.715171813964844
396,1.0,1.0,1.0,0.0,41.0,4.729070663452148
397,1.0,1.0,1.0,0.0,43.0,4.8001556396484375
398,1.0,1.0,1.0,0.0,45.0,4.529734134674072
399,1.0,1.0,1.0,0.0,41.0,4.922362327575684
400,1.0,1.0,0.6666666865348816,0.0,48.0,0.8742060661315918
401,1.0,1.0,1.0,0.0,49.0,4.012704372406006
402,1.0,1.0,1.0,0.0,42.0,4.7772393226623535
403,1.0,1.0,1.0,0.0,39.0,5.406432151794434
404,1.0,1.0,1.0,0.0,49.0,3.755234718322754
405,1.0,1.0,1.0,0.0,50.0,4.040849685668945
406,1.0,1.0,1.0,0.0,48.0,4.255753993988037
407,0.0,0.0,0.0,0.0,34.0,-10.553152084350586
408,1.0,1.0,1.0,0.0,42.0,4.459654331207275
409,1.0,1.0,1.0,0.0,45.0,4.175738334655762
410,1.0,1.0,1.0,0.0,45.0,4.505416393280029
411,1.0,1.0,1.0,0.0,42.0,4.603582859039307
412,1.0,1.0,1.0,0.0,38.0,5.152203559875488
413,1.0,1.0,1.0,0.0,54.0,3.2571375370025635
414,1.0,1.0,1.0,0.0,61.0,2.8287346363067627
415,1.0,1.0,1.0,0.0,47.0,3.845038652420044
416,1.0,1.0,1.0,0.0,40.0,4.926482677459717
417,1.0,1.0,1.0,0.0,54.0,2.912142515182495
418,1.0,1.0,1.0,0.0,49.0,3.7039968967437744
419,1.0,1.0,1.0,0.0,41.0,4.687955379486084
420,1.0,1.0,1.0,0.0,52.0,3.4110560417175293
421,1.0,1.0,1.0,0.0,42.0,4.584466457366943
422,1.0,1.0,0.0,0.0,56.0,-4.530295372009277
423,1.0,1.0,1.0,0.0,40.0,4.911173343658447
424,1.0,1.0,1.0,0.0,42.0,4.764701843261719
425,1.0,1.0,1.0,0.0,58.0,2.86257004737854
426,1.0,1.0,1.0,0.0,42.0,4.943265438079834
427,1.0,1.0,1.0,0.0,70.0,0.8462619781494141
428,1.0,1.0,1.0,0.0,62.0,2.292282819747925
429,1.0,1.0,1.0,0.0,68.0,1.4680061340332031
430,1.0,1.0,1.0,0.0,58.0,3.222982168197632
431,1.0,1.0,1.0,0.0,63.0,2.170273542404175
432,1.0,1.0,1.0,0.0,61.0,2.5108790397644043
433,1.0,1.0,1.0,0.0,59.0,2.874401092529297
434,1.0,1.0,1.0,0.0,61.0,2.5906221866607666
435,1.0,1.0,1.0,0.0,46.0,4.506084442138672
436,1.0,1.0,1.0,0.0,43.0,4.671804428100586
437,1.0,1.0,1.0,0.0,51.0,3.3829658031463623
438,1.0,1.0,1.0,0.0,63.0,2.4406347274780273
439,0.0,0.0,0.0,0.0,35.0,-11.353126525878906
440,1.0,1.0,1.0,0.0,46.0,4.574030876159668
441,1.0,1.0,1.0,0.0,42.0,4.857308864593506
442,1.0,1.0,1.0,0.0,68.0,1.5258755683898926
443,1.0,1.0,0.0,0.0,46.0,-4.497621536254883
444,1.0,1.0,1.0,0.0,50.0,3.960268020629883
445,1.0,1.0,1.0,0.0,61.0,2.3897206783294678
446,1.0,1.0,1.0,0.0,50.0,3.8866353034973145
447,1.0,1.0,1.0,0.0,55.0,3.0041344165802
448,0.0,0.5,0.0,0.0,36.0,-7.894474983215332
449,1.0,1.0,1.0,0.0,70.0,1.5804667472839355
450,1.0,1.0,1.0,0.0,53.0,3.942345380783081
451,1.0,1.0,1.0,0.0,67.0,1.8209381103515625
452,1.0,1.0,1.0,0.0,43.0,4.337650775909424
453,1.0,1.0,1.0,0.0,45.0,4.531186580657959
454,1.0,1.0,1.0,0.0,43.0,4.9488043785095215
455,1.0,1.0,1.0,0.0,62.0,2.417660713195801
456,1.0,1.0,1.0,0.0,49.0,3.5558135509490967
457,1.0,1.0,1.0,0.0,66.0,0.8768825531005859
